method,sample_id,pred_idx,label_idx,correct_pred,morf_auc,lerf_auc
DynamicLRP,3034,"tensor(1, device='cuda:0')",1,1,0.8887531280517578,0.8149250030517579
DynamicLRP,3035,"tensor(0, device='cuda:0')",0,1,0.7765625,0.9232421875
DynamicLRP,3036,"tensor(1, device='cuda:0')",1,1,0.49049873352050777,0.7483234405517578
DynamicLRP,3037,"tensor(1, device='cuda:0')",1,1,0.1799152374267578,0.745979690551758
DynamicLRP,3038,"tensor(1, device='cuda:0')",1,1,0.7664875030517578,0.3762531280517578
DynamicLRP,3039,"tensor(0, device='cuda:0')",0,1,0.7294921874999999,0.25068359375
DynamicLRP,3040,"tensor(1, device='cuda:0')",1,1,0.8375812530517579,0.9219562530517578
DynamicLRP,3041,"tensor(1, device='cuda:0')",1,1,0.8594562530517579,0.23001289367675784
DynamicLRP,3042,"tensor(0, device='cuda:0')",0,1,0.6825683593750002,0.8371093749999999
DynamicLRP,3043,"tensor(1, device='cuda:0')",1,1,0.8844562530517579,0.5147785186767578
DynamicLRP,3044,"tensor(1, device='cuda:0')",1,1,0.1621417999267578,0.8168781280517576
DynamicLRP,3045,"tensor(1, device='cuda:0')",1,1,0.8387531280517578,0.25830879211425783
DynamicLRP,3046,"tensor(0, device='cuda:0')",0,1,0.34355468749999996,0.3166015625
DynamicLRP,3047,"tensor(0, device='cuda:0')",0,1,0.6343749999999999,0.8015625
DynamicLRP,3048,"tensor(0, device='cuda:0')",0,1,0.82529296875,0.24208984374999998
DynamicLRP,3049,"tensor(0, device='cuda:0')",0,1,0.6921875,0.74521484375
DynamicLRP,3050,"tensor(0, device='cuda:0')",0,1,0.40058593750000004,0.7328125
DynamicLRP,3051,"tensor(0, device='cuda:0')",0,1,0.903515625,0.44560546875
DynamicLRP,3052,"tensor(0, device='cuda:0')",0,1,0.642578125,0.73203125
DynamicLRP,3053,"tensor(0, device='cuda:0')",0,1,0.577880859375,0.490380859375
DynamicLRP,3054,"tensor(0, device='cuda:0')",0,1,0.680859375,0.5707031249999999
DynamicLRP,3055,"tensor(1, device='cuda:0')",1,1,0.8239093780517578,0.8219562530517578
DynamicLRP,3056,"tensor(0, device='cuda:0')",0,1,0.49921875000000004,0.7693359375000002
DynamicLRP,3057,"tensor(1, device='cuda:0')",1,1,0.24358711242675785,0.9020343780517579
DynamicLRP,3058,"tensor(1, device='cuda:0')",1,1,0.35877265930175783,0.9356281280517578
DynamicLRP,3059,"tensor(0, device='cuda:0')",0,1,0.6291015624999999,0.46914062500000003
DynamicLRP,3060,"tensor(1, device='cuda:0')",1,1,0.9258625030517579,0.42801094055175787
DynamicLRP,3061,"tensor(0, device='cuda:0')",0,1,0.5682128906249999,0.387451171875
DynamicLRP,3062,"tensor(1, device='cuda:0')",1,1,0.22566719055175782,0.9323078155517578
DynamicLRP,3063,"tensor(0, device='cuda:0')",0,1,0.36953125,0.730078125
DynamicLRP,3064,"tensor(1, device='cuda:0')",1,1,0.3753742218017578,0.9047687530517579
DynamicLRP,3065,"tensor(1, device='cuda:0')",1,1,0.27771797180175783,0.9039875030517578
DynamicLRP,3066,"tensor(1, device='cuda:0')",1,1,0.08875312805175783,0.8430500030517578
DynamicLRP,3067,"tensor(1, device='cuda:0')",0,0,0.21162109375,0.15275878906249998
DynamicLRP,3068,"tensor(0, device='cuda:0')",0,1,0.47421875,0.5652343750000001
DynamicLRP,3069,"tensor(1, device='cuda:0')",1,1,0.9102375030517578,0.4904132843017578
DynamicLRP,3070,"tensor(1, device='cuda:0')",1,1,0.2548419952392578,0.8582843780517578
DynamicLRP,3071,"tensor(0, device='cuda:0')",0,1,0.8050781250000001,0.35473632812499994
DynamicLRP,3072,"tensor(0, device='cuda:0')",0,1,0.4662109375,0.764453125
DynamicLRP,3073,"tensor(1, device='cuda:0')",1,1,0.8668781280517578,0.31482734680175783
DynamicLRP,3074,"tensor(1, device='cuda:0')",1,1,0.799300003051758,0.8989093780517577
DynamicLRP,3075,"tensor(0, device='cuda:0')",0,1,0.30849609375,0.705859375
DynamicLRP,3076,"tensor(1, device='cuda:0')",1,1,0.8444171905517578,0.6686359405517578
DynamicLRP,3077,"tensor(1, device='cuda:0')",1,1,0.6372394561767578,0.9387531280517579
DynamicLRP,3078,"tensor(1, device='cuda:0')",1,1,0.5209796905517579,0.9008625030517579
DynamicLRP,3079,"tensor(1, device='cuda:0')",1,1,0.8590656280517578,0.49851875305175775
DynamicLRP,3080,"tensor(1, device='cuda:0')",1,1,0.1739826202392578,0.771565628051758
DynamicLRP,3081,"tensor(1, device='cuda:0')",1,1,0.2478351593017578,0.9133625030517578
DynamicLRP,3082,"tensor(0, device='cuda:0')",1,0,0.4941730499267578,0.8754230499267578
DynamicLRP,3083,"tensor(0, device='cuda:0')",0,1,0.43007812500000003,0.9285156250000001
DynamicLRP,3084,"tensor(0, device='cuda:0')",0,1,0.8029296874999999,0.8486328124999999
DynamicLRP,3085,"tensor(0, device='cuda:0')",0,1,0.4453125,0.7162109375
DynamicLRP,3086,"tensor(0, device='cuda:0')",0,1,0.30615234375,0.8261718749999999
DynamicLRP,3087,"tensor(0, device='cuda:0')",0,1,0.163348388671875,0.5576171875
DynamicLRP,3088,"tensor(1, device='cuda:0')",1,1,0.4524250030517578,0.7891437530517578
DynamicLRP,3089,"tensor(0, device='cuda:0')",0,1,0.37548828125,0.409375
DynamicLRP,3090,"tensor(0, device='cuda:0')",0,1,0.839453125,0.32001953125
DynamicLRP,3091,"tensor(1, device='cuda:0')",1,1,0.5728839874267578,0.9274250030517578
DynamicLRP,3092,"tensor(0, device='cuda:0')",0,1,0.29619140624999996,0.6796875
DynamicLRP,3093,"tensor(0, device='cuda:0')",0,1,0.758203125,0.25293579101562497
DynamicLRP,3094,"tensor(0, device='cuda:0')",0,1,0.7119140624999999,0.293017578125
DynamicLRP,3095,"tensor(0, device='cuda:0')",0,1,0.49316406250000006,0.7162109374999999
DynamicLRP,3096,"tensor(1, device='cuda:0')",1,1,0.914925003051758,0.5668537139892579
DynamicLRP,3097,"tensor(0, device='cuda:0')",0,1,0.49843750000000003,0.855078125
DynamicLRP,3098,"tensor(1, device='cuda:0')",1,1,0.9141437530517579,0.6735187530517578
DynamicLRP,3099,"tensor(1, device='cuda:0')",1,1,0.18416328430175782,0.8670734405517578
DynamicLRP,3100,"tensor(1, device='cuda:0')",1,1,0.20174140930175782,0.8791828155517578
DynamicLRP,3101,"tensor(1, device='cuda:0')",1,1,0.9266437530517577,0.6815265655517578
DynamicLRP,3102,"tensor(1, device='cuda:0')",1,1,0.30865058898925785,0.932503128051758
DynamicLRP,3103,"tensor(1, device='cuda:0')",1,1,0.8498371124267579,0.9063312530517578
DynamicLRP,3104,"tensor(1, device='cuda:0')",1,1,0.933675003051758,0.2427082061767578
DynamicLRP,3105,"tensor(0, device='cuda:0')",0,1,0.6185546875,0.19011840820312498
DynamicLRP,3106,"tensor(0, device='cuda:0')",0,1,0.8064453125000001,0.15797119140625
DynamicLRP,3107,"tensor(0, device='cuda:0')",0,1,0.3158203125,0.89765625
DynamicLRP,3108,"tensor(0, device='cuda:0')",0,1,0.6763671875,0.304541015625
DynamicLRP,3109,"tensor(0, device='cuda:0')",0,1,0.32509765625000003,0.86796875
DynamicLRP,3110,"tensor(1, device='cuda:0')",1,1,0.8631671905517578,0.610530471801758
DynamicLRP,3111,"tensor(1, device='cuda:0')",0,0,0.079962158203125,0.46129150390624996
DynamicLRP,3112,"tensor(1, device='cuda:0')",1,1,0.8918781280517578,0.2585773468017578
DynamicLRP,3113,"tensor(0, device='cuda:0')",0,1,0.47578125,0.7283203125
DynamicLRP,3114,"tensor(1, device='cuda:0')",1,1,0.6473468780517577,0.9328937530517578
DynamicLRP,3115,"tensor(1, device='cuda:0')",0,0,0.29912109375,0.33627929687499997
DynamicLRP,3116,"tensor(0, device='cuda:0')",0,1,0.80390625,0.7960937499999999
DynamicLRP,3117,"tensor(1, device='cuda:0')",1,1,0.33035469055175787,0.9006671905517578
DynamicLRP,3118,"tensor(0, device='cuda:0')",0,1,0.43671875000000004,0.9011718750000001
DynamicLRP,3119,"tensor(0, device='cuda:0')",0,1,0.1835205078125,0.9609375
DynamicLRP,3120,"tensor(1, device='cuda:0')",1,1,0.9356281280517578,0.15999336242675782
DynamicLRP,3121,"tensor(0, device='cuda:0')",0,1,0.47236328125000004,0.5257812500000001
DynamicLRP,3122,"tensor(1, device='cuda:0')",1,1,0.7362140655517578,0.9352375030517578
DynamicLRP,3123,"tensor(1, device='cuda:0')",1,1,0.8213703155517578,0.6733234405517577
DynamicLRP,3124,"tensor(0, device='cuda:0')",0,1,0.68359375,0.539453125
DynamicLRP,3125,"tensor(1, device='cuda:0')",1,1,0.6984210968017578,0.7875812530517577
DynamicLRP,3126,"tensor(0, device='cuda:0')",0,1,0.26640625,0.61015625
DynamicLRP,3127,"tensor(1, device='cuda:0')",1,1,0.8975421905517579,0.2876789093017578
DynamicLRP,3128,"tensor(1, device='cuda:0')",1,1,0.48169746398925783,0.8836750030517577
DynamicLRP,3129,"tensor(1, device='cuda:0')",1,1,0.9336750030517578,0.6272296905517579
DynamicLRP,3130,"tensor(1, device='cuda:0')",1,1,0.8836750030517578,0.3101154327392578
DynamicLRP,3131,"tensor(0, device='cuda:0')",0,1,0.35585937500000003,0.6458984375
DynamicLRP,3132,"tensor(0, device='cuda:0')",0,1,0.188330078125,0.48828125000000006
DynamicLRP,3133,"tensor(1, device='cuda:0')",1,1,0.9352375030517578,0.6649250030517577
DynamicLRP,3134,"tensor(1, device='cuda:0')",1,1,0.1398761749267578,0.8008625030517578
DynamicLRP,3135,"tensor(1, device='cuda:0')",1,1,0.7223468780517579,0.672151565551758
DynamicLRP,3136,"tensor(1, device='cuda:0')",1,1,0.8270343780517577,0.49402656555175783
DynamicLRP,3137,"tensor(0, device='cuda:0')",0,1,0.8226562500000001,0.8288085937500002
DynamicLRP,3138,"tensor(1, device='cuda:0')",1,1,0.8817218780517577,0.7645343780517578
DynamicLRP,3139,"tensor(0, device='cuda:0')",0,1,0.22675781250000002,0.8109375
DynamicLRP,3140,"tensor(0, device='cuda:0')",0,1,0.36494140625,0.6591796875
DynamicLRP,3141,"tensor(0, device='cuda:0')",0,1,0.42109375000000004,0.862109375
DynamicLRP,3142,"tensor(0, device='cuda:0')",0,1,0.34296875,0.7078125000000001
DynamicLRP,3143,"tensor(0, device='cuda:0')",0,1,0.654296875,0.31904296874999993
DynamicLRP,3144,"tensor(1, device='cuda:0')",1,1,0.7760578155517578,0.9442218780517577
DynamicLRP,3145,"tensor(0, device='cuda:0')",0,1,0.292333984375,0.762890625
DynamicLRP,3146,"tensor(1, device='cuda:0')",1,1,0.8270343780517577,0.8004718780517579
DynamicLRP,3147,"tensor(1, device='cuda:0')",1,1,0.8760578155517579,0.9151203155517578
DynamicLRP,3148,"tensor(0, device='cuda:0')",0,1,0.221533203125,0.489453125
DynamicLRP,3149,"tensor(1, device='cuda:0')",1,1,0.8223468780517578,0.4534992218017578
DynamicLRP,3150,"tensor(1, device='cuda:0')",1,1,0.8985187530517578,0.13538398742675783
DynamicLRP,3151,"tensor(1, device='cuda:0')",1,1,0.8479328155517578,0.7955890655517578
DynamicLRP,3152,"tensor(0, device='cuda:0')",0,1,0.7115234374999999,0.5654296875
DynamicLRP,3153,"tensor(0, device='cuda:0')",0,1,0.201025390625,0.284765625
DynamicLRP,3154,"tensor(1, device='cuda:0')",1,1,0.8719562530517578,0.6055500030517579
DynamicLRP,3155,"tensor(0, device='cuda:0')",0,1,0.26231079101562493,0.25400390624999997
DynamicLRP,3156,"tensor(1, device='cuda:0')",1,1,0.9211750030517577,0.34832344055175785
DynamicLRP,3157,"tensor(1, device='cuda:0')",1,1,0.8600421905517578,0.26593818664550783
DynamicLRP,3158,"tensor(0, device='cuda:0')",0,1,0.959375,0.820703125
DynamicLRP,3159,"tensor(0, device='cuda:0')",0,1,0.6101562500000001,0.1260498046875
DynamicLRP,3160,"tensor(1, device='cuda:0')",1,1,0.6090656280517579,0.6793781280517579
DynamicLRP,3161,"tensor(0, device='cuda:0')",0,1,0.40087890625,0.842578125
DynamicLRP,3162,"tensor(1, device='cuda:0')",1,1,0.8364093780517579,0.7946125030517578
DynamicLRP,3163,"tensor(0, device='cuda:0')",0,1,0.9835937499999999,0.3998046875
DynamicLRP,3164,"tensor(1, device='cuda:0')",1,1,0.9008625030517579,0.8953937530517577
DynamicLRP,3165,"tensor(0, device='cuda:0')",0,1,0.19208984375000002,0.5267578125
DynamicLRP,3166,"tensor(1, device='cuda:0')",1,1,0.8951984405517578,0.48660469055175787
DynamicLRP,3167,"tensor(0, device='cuda:0')",0,1,0.11400756835937499,0.38300781250000004
DynamicLRP,3168,"tensor(0, device='cuda:0')",0,1,0.3466796875,0.11882324218750001
DynamicLRP,3169,"tensor(0, device='cuda:0')",0,1,0.809375,0.1486083984375
DynamicLRP,3170,"tensor(1, device='cuda:0')",1,1,0.9442218780517578,0.13294258117675783
DynamicLRP,3171,"tensor(1, device='cuda:0')",1,1,0.21763496398925783,0.7996906280517578
DynamicLRP,3172,"tensor(1, device='cuda:0')",1,1,0.34434394836425786,0.8571125030517579
DynamicLRP,3173,"tensor(1, device='cuda:0')",1,1,0.2146320343017578,0.7782062530517578
DynamicLRP,3174,"tensor(0, device='cuda:0')",0,1,0.22686767578125,0.744140625
DynamicLRP,3175,"tensor(0, device='cuda:0')",0,1,0.28618164062500007,0.90234375
DynamicLRP,3176,"tensor(1, device='cuda:0')",1,1,0.2355304718017578,0.9149250030517578
DynamicLRP,3177,"tensor(1, device='cuda:0')",0,0,0.8304199218749999,0.164111328125
DynamicLRP,3178,"tensor(0, device='cuda:0')",0,1,0.8333984375000001,0.14602050781249998
DynamicLRP,3179,"tensor(0, device='cuda:0')",0,1,0.826953125,0.46708984375
DynamicLRP,3180,"tensor(0, device='cuda:0')",0,1,0.42231445312500004,0.846484375
DynamicLRP,3181,"tensor(1, device='cuda:0')",1,1,0.1948078155517578,0.6178546905517578
DynamicLRP,3182,"tensor(1, device='cuda:0')",1,1,0.9192218780517578,0.15564765930175786
DynamicLRP,3183,"tensor(1, device='cuda:0')",1,1,0.9285968780517578,0.3225910186767578
DynamicLRP,3184,"tensor(1, device='cuda:0')",1,1,0.26870002746582033,0.8258625030517579
DynamicLRP,3185,"tensor(1, device='cuda:0')",1,1,0.20315742492675784,0.7552570343017578
DynamicLRP,3186,"tensor(1, device='cuda:0')",1,1,0.9414875030517578,0.3803546905517578
DynamicLRP,3187,"tensor(1, device='cuda:0')",1,1,0.10492744445800782,0.8059406280517578
DynamicLRP,3188,"tensor(0, device='cuda:0')",0,1,0.78515625,0.603125
DynamicLRP,3189,"tensor(0, device='cuda:0')",0,1,0.17178955078125,0.878515625
DynamicLRP,3190,"tensor(1, device='cuda:0')",1,1,0.3157672882080078,0.864143753051758
DynamicLRP,3191,"tensor(1, device='cuda:0')",1,1,0.4850421905517578,0.9118000030517577
DynamicLRP,3192,"tensor(0, device='cuda:0')",0,1,0.8031250000000001,0.36250000000000004
DynamicLRP,3193,"tensor(1, device='cuda:0')",1,1,0.42517890930175783,0.8846515655517578
DynamicLRP,3194,"tensor(0, device='cuda:0')",0,1,0.47880859375,0.43647460937500004
DynamicLRP,3195,"tensor(1, device='cuda:0')",1,1,0.9270343780517578,0.8279132843017578
DynamicLRP,3196,"tensor(1, device='cuda:0')",1,1,0.8934406280517578,0.1690753936767578
DynamicLRP,3197,"tensor(1, device='cuda:0')",1,1,0.20921211242675783,0.8912921905517578
DynamicLRP,3198,"tensor(1, device='cuda:0')",1,1,0.8860187530517578,0.2717121124267578
DynamicLRP,3199,"tensor(1, device='cuda:0')",1,1,0.6194171905517578,0.9399250030517579
DynamicLRP,3200,"tensor(1, device='cuda:0')",1,1,0.8834796905517579,0.7424640655517578
DynamicLRP,3201,"tensor(0, device='cuda:0')",0,1,0.411328125,0.8861328124999999
DynamicLRP,3202,"tensor(0, device='cuda:0')",0,1,0.8150390625,0.27705078125
DynamicLRP,3203,"tensor(0, device='cuda:0')",0,1,0.6382812499999999,0.774609375
DynamicLRP,3204,"tensor(0, device='cuda:0')",0,1,0.5119140624999999,0.6044921875
DynamicLRP,3205,"tensor(1, device='cuda:0')",1,1,0.37547187805175775,0.8926593780517578
DynamicLRP,3206,"tensor(0, device='cuda:0')",0,1,0.59658203125,0.140313720703125
DynamicLRP,3207,"tensor(0, device='cuda:0')",0,1,0.8890625,0.7736328125
DynamicLRP,3208,"tensor(1, device='cuda:0')",1,1,0.5404132843017578,0.8325031280517579
DynamicLRP,3209,"tensor(0, device='cuda:0')",0,1,0.5927734375,0.8070312499999999
DynamicLRP,3210,"tensor(0, device='cuda:0')",0,1,0.42802734375,0.61015625
DynamicLRP,3211,"tensor(1, device='cuda:0')",1,1,0.8653156280517578,0.6578937530517578
DynamicLRP,3212,"tensor(1, device='cuda:0')",1,1,0.5936847686767579,0.8444171905517578
DynamicLRP,3213,"tensor(1, device='cuda:0')",1,1,0.5035968780517579,0.9078937530517577
DynamicLRP,3214,"tensor(0, device='cuda:0')",0,1,0.3525146484375,0.68828125
DynamicLRP,3215,"tensor(0, device='cuda:0')",0,1,0.12614746093749998,0.574609375
DynamicLRP,3216,"tensor(0, device='cuda:0')",0,1,0.50732421875,0.32470703125
DynamicLRP,3217,"tensor(0, device='cuda:0')",0,1,0.22158203124999998,0.30205078125
DynamicLRP,3218,"tensor(0, device='cuda:0')",0,1,0.2545166015625,0.95234375
DynamicLRP,3219,"tensor(0, device='cuda:0')",0,1,0.69765625,0.7615234375
DynamicLRP,3220,"tensor(1, device='cuda:0')",1,1,0.5244953155517578,0.9428546905517579
DynamicLRP,3221,"tensor(0, device='cuda:0')",0,1,0.8978515625,0.1477783203125
DynamicLRP,3222,"tensor(0, device='cuda:0')",0,1,0.3486328125,0.889453125
DynamicLRP,3223,"tensor(0, device='cuda:0')",0,1,0.2008544921875,0.917578125
DynamicLRP,3224,"tensor(0, device='cuda:0')",0,1,0.794140625,0.695703125
DynamicLRP,3225,"tensor(1, device='cuda:0')",1,1,0.5899250030517578,0.924690628051758
DynamicLRP,3226,"tensor(1, device='cuda:0')",1,1,0.3535968780517578,0.8446125030517577
DynamicLRP,3227,"tensor(1, device='cuda:0')",1,1,0.9211750030517579,0.7617877960205078
DynamicLRP,3228,"tensor(1, device='cuda:0')",1,1,0.4722492218017578,0.8346515655517579
DynamicLRP,3229,"tensor(0, device='cuda:0')",0,1,0.49501953125000003,0.78515625
DynamicLRP,3230,"tensor(1, device='cuda:0')",1,1,0.8860187530517578,0.3255084991455079
DynamicLRP,3231,"tensor(0, device='cuda:0')",0,1,0.6501953124999998,0.2974853515625
DynamicLRP,3232,"tensor(0, device='cuda:0')",0,1,0.8589843749999999,0.2197265625
DynamicLRP,3233,"tensor(1, device='cuda:0')",1,1,0.8922687530517577,0.8258625030517577
DynamicLRP,3234,"tensor(1, device='cuda:0')",1,1,0.32713203430175786,0.8651203155517577
DynamicLRP,3235,"tensor(1, device='cuda:0')",1,1,0.9203937530517577,0.30364570617675785
DynamicLRP,3236,"tensor(1, device='cuda:0')",0,0,0.4953094482421875,0.1575164794921875
DynamicLRP,3237,"tensor(1, device='cuda:0')",1,1,0.5627765655517578,0.8809406280517578
DynamicLRP,3238,"tensor(0, device='cuda:0')",0,1,0.437109375,0.8246093749999999
DynamicLRP,3239,"tensor(0, device='cuda:0')",0,1,0.773046875,0.21708984375
DynamicLRP,3240,"tensor(1, device='cuda:0')",1,1,0.4366046905517578,0.8371906280517577
DynamicLRP,3241,"tensor(1, device='cuda:0')",1,1,0.44519844055175783,0.9321125030517579
DynamicLRP,3242,"tensor(0, device='cuda:0')",0,1,0.35820312499999996,0.8240234375
DynamicLRP,3243,"tensor(1, device='cuda:0')",1,1,0.856331253051758,0.549422073364258
DynamicLRP,3244,"tensor(0, device='cuda:0')",0,1,0.42558593749999996,0.38496093750000004
DynamicLRP,3245,"tensor(0, device='cuda:0')",0,1,0.169873046875,0.9187500000000001
DynamicLRP,3246,"tensor(0, device='cuda:0')",0,1,0.38583984374999997,0.6274414062499999
DynamicLRP,3247,"tensor(1, device='cuda:0')",1,1,0.5151508331298827,0.48279609680175783
DynamicLRP,3248,"tensor(1, device='cuda:0')",1,1,0.8971515655517579,0.27054023742675787
DynamicLRP,3249,"tensor(1, device='cuda:0')",1,1,0.7629718780517578,0.30703315734863285
DynamicLRP,3250,"tensor(1, device='cuda:0')",1,1,0.22840156555175783,0.8905109405517577
DynamicLRP,3251,"tensor(0, device='cuda:0')",0,1,0.8390624999999999,0.180615234375
DynamicLRP,3252,"tensor(0, device='cuda:0')",0,1,0.4012695312500001,0.9269531249999999
DynamicLRP,3253,"tensor(0, device='cuda:0')",0,1,0.44667968750000003,0.9124999999999999
DynamicLRP,3254,"tensor(0, device='cuda:0')",0,1,0.613671875,0.199072265625
DynamicLRP,3255,"tensor(1, device='cuda:0')",1,1,0.37019844055175777,0.8399250030517578
DynamicLRP,3256,"tensor(1, device='cuda:0')",1,1,0.2787677764892578,0.8469562530517579
DynamicLRP,3257,"tensor(1, device='cuda:0')",1,1,0.8450031280517578,0.7289875030517579
DynamicLRP,3258,"tensor(0, device='cuda:0')",0,1,0.19448242187499998,0.961328125
DynamicLRP,3259,"tensor(0, device='cuda:0')",0,1,0.40410156250000007,0.6203124999999999
DynamicLRP,3260,"tensor(0, device='cuda:0')",0,1,0.50517578125,0.657421875
DynamicLRP,3261,"tensor(0, device='cuda:0')",0,1,0.6839843750000001,0.59921875
DynamicLRP,3262,"tensor(0, device='cuda:0')",0,1,0.39052734375,0.762109375
DynamicLRP,3263,"tensor(0, device='cuda:0')",0,1,0.31904296875,0.72451171875
DynamicLRP,3264,"tensor(0, device='cuda:0')",0,1,0.3804687499999999,0.17435302734374997
DynamicLRP,3265,"tensor(1, device='cuda:0')",1,1,0.8684406280517578,0.5336750030517579
DynamicLRP,3266,"tensor(1, device='cuda:0')",1,1,0.7424640655517578,0.7811359405517578
DynamicLRP,3267,"tensor(1, device='cuda:0')",1,1,0.8270343780517578,0.8094562530517578
DynamicLRP,3268,"tensor(0, device='cuda:0')",0,1,0.5783203125,0.733203125
DynamicLRP,3269,"tensor(0, device='cuda:0')",0,1,0.7529296875,0.390869140625
DynamicLRP,3270,"tensor(0, device='cuda:0')",0,1,0.572021484375,0.779296875
DynamicLRP,3271,"tensor(0, device='cuda:0')",0,1,0.53837890625,0.52109375
DynamicLRP,3272,"tensor(1, device='cuda:0')",1,1,0.7450031280517577,0.3816730499267578
DynamicLRP,3273,"tensor(0, device='cuda:0')",0,1,0.41230468749999993,0.2685546875
DynamicLRP,3274,"tensor(0, device='cuda:0')",0,1,0.358935546875,0.820703125
DynamicLRP,3275,"tensor(0, device='cuda:0')",0,1,0.325732421875,0.37773437499999996
DynamicLRP,3276,"tensor(1, device='cuda:0')",1,1,0.8297687530517578,0.5600421905517577
DynamicLRP,3277,"tensor(1, device='cuda:0')",1,1,0.48142890930175786,0.6134601593017577
DynamicLRP,3278,"tensor(1, device='cuda:0')",1,1,0.9410968780517579,0.6500812530517579
DynamicLRP,3279,"tensor(1, device='cuda:0')",1,1,0.578010940551758,0.8594562530517578
DynamicLRP,3280,"tensor(0, device='cuda:0')",0,1,0.9324218750000001,0.783203125
DynamicLRP,3281,"tensor(1, device='cuda:0')",1,1,0.5170734405517579,0.9453937530517578
DynamicLRP,3282,"tensor(1, device='cuda:0')",1,1,0.8985187530517579,0.47867012023925787
DynamicLRP,3283,"tensor(0, device='cuda:0')",0,1,0.48056030273437494,0.766015625
DynamicLRP,3284,"tensor(0, device='cuda:0')",0,1,0.18837890625,0.695703125
DynamicLRP,3285,"tensor(0, device='cuda:0')",1,0,0.2354328155517578,0.8445148468017578
DynamicLRP,3286,"tensor(0, device='cuda:0')",0,1,0.3125,0.5703125
DynamicLRP,3287,"tensor(0, device='cuda:0')",0,1,0.6990234375000001,0.62197265625
DynamicLRP,3288,"tensor(0, device='cuda:0')",0,1,0.4732421875,0.9218749999999999
DynamicLRP,3289,"tensor(1, device='cuda:0')",1,1,0.8942218780517578,0.9032062530517577
DynamicLRP,3290,"tensor(0, device='cuda:0')",0,1,0.50546875,0.5685546874999999
DynamicLRP,3291,"tensor(1, device='cuda:0')",1,1,0.4004718780517578,0.9164875030517579
DynamicLRP,3292,"tensor(0, device='cuda:0')",0,1,0.35234374999999996,0.6695312499999999
DynamicLRP,3293,"tensor(1, device='cuda:0')",1,1,0.29519844055175787,0.6866046905517578
DynamicLRP,3294,"tensor(0, device='cuda:0')",0,1,0.334912109375,0.7796875
DynamicLRP,3295,"tensor(1, device='cuda:0')",1,1,0.07655220031738282,0.7864093780517578
DynamicLRP,3296,"tensor(1, device='cuda:0')",1,1,0.7492023468017578,0.9094562530517578
DynamicLRP,3297,"tensor(0, device='cuda:0')",0,1,0.4556640625,0.38525390625
DynamicLRP,3298,"tensor(0, device='cuda:0')",0,1,0.2748046875,0.857421875
DynamicLRP,3299,"tensor(0, device='cuda:0')",0,1,0.3875,0.80546875
DynamicLRP,3300,"tensor(0, device='cuda:0')",0,1,0.6802734375,0.7292968750000001
DynamicLRP,3301,"tensor(0, device='cuda:0')",0,1,0.7892578125,0.8289062500000001
DynamicLRP,3302,"tensor(1, device='cuda:0')",1,1,0.9254718780517579,0.3246906280517578
DynamicLRP,3303,"tensor(0, device='cuda:0')",0,1,0.16904296875,0.934765625
DynamicLRP,3304,"tensor(0, device='cuda:0')",0,1,0.51337890625,0.23951416015625002
DynamicLRP,3305,"tensor(0, device='cuda:0')",0,1,0.258203125,0.72421875
DynamicLRP,3306,"tensor(0, device='cuda:0')",0,1,0.6384765625000001,0.927734375
DynamicLRP,3307,"tensor(0, device='cuda:0')",0,1,0.313720703125,0.72216796875
DynamicLRP,3308,"tensor(0, device='cuda:0')",0,1,0.7939453125,0.164227294921875
DynamicLRP,3309,"tensor(1, device='cuda:0')",1,1,0.9188312530517578,0.6311359405517579
DynamicLRP,3310,"tensor(1, device='cuda:0')",1,1,0.3430988311767578,0.771370315551758
DynamicLRP,3311,"tensor(1, device='cuda:0')",1,1,0.9340656280517579,0.32898750305175783
DynamicLRP,3312,"tensor(0, device='cuda:0')",0,1,0.165234375,0.4814453125
DynamicLRP,3313,"tensor(1, device='cuda:0')",1,1,0.8106281280517579,0.3795734405517578
DynamicLRP,3314,"tensor(0, device='cuda:0')",0,1,0.36435546875,0.851171875
DynamicLRP,3315,"tensor(0, device='cuda:0')",0,1,0.2944580078125,0.7685546874999999
DynamicLRP,3316,"tensor(1, device='cuda:0')",1,1,0.13806953430175783,0.9203937530517577
DynamicLRP,3317,"tensor(0, device='cuda:0')",0,1,0.84765625,0.227490234375
DynamicLRP,3318,"tensor(1, device='cuda:0')",1,1,0.8938312530517577,0.3189289093017578
DynamicLRP,3319,"tensor(0, device='cuda:0')",0,1,0.20390624999999998,0.3732421875
DynamicLRP,3320,"tensor(0, device='cuda:0')",0,1,0.3759765625,0.6449218750000001
DynamicLRP,3321,"tensor(0, device='cuda:0')",0,1,0.5232421875,0.8078124999999999
DynamicLRP,3322,"tensor(1, device='cuda:0')",1,1,0.8403156280517579,0.3132648468017578
DynamicLRP,3323,"tensor(1, device='cuda:0')",1,1,0.27845039367675783,0.7860187530517578
DynamicLRP,3324,"tensor(0, device='cuda:0')",0,1,0.1741455078125,0.9222656250000001
DynamicLRP,3325,"tensor(0, device='cuda:0')",0,1,0.22470703124999997,0.5599609375
DynamicLRP,3326,"tensor(0, device='cuda:0')",0,1,0.50185546875,0.8484375
DynamicLRP,3327,"tensor(0, device='cuda:0')",0,1,0.366650390625,0.6524414062499999
